loss,n,N,d,positive_score_minimum,negative_score_maximum,extrema_midpoint_threshold,margin,false_positive_count,negative_count,false_positive_rate,false_negative_count,positive_count,false_negative_rate
Sigmoid,40,780,22,0.17213746905326843,-0.18378278613090515,-0.005822658538818359,0.3559202551841736,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,23,0.17318297922611237,-0.18415337800979614,-0.005485199391841888,0.3573363572359085,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,24,0.17598935961723328,-0.1844232976436615,-0.004216969013214111,0.3604126572608948,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,25,0.18306325376033783,-0.1933489590883255,-0.0051428526639938354,0.37641221284866333,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,26,0.18590843677520752,-0.19783762097358704,-0.005964592099189758,0.38374605774879456,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,27,0.18020063638687134,-0.19117794930934906,-0.005488656461238861,0.3713785856962204,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,28,0.18874312937259674,-0.20692403614521027,-0.009090453386306763,0.395667165517807,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,29,0.19002020359039307,-0.20624485611915588,-0.008112326264381409,0.39626505970954895,0,29640,0.0,0,1560,0.0
Sigmoid,40,780,30,0.19190970063209534,-0.20503725111484528,-0.0065637752413749695,0.3969469517469406,0,29640,0.0,0,1560,0.0
Sigmoid,60,1770,5,-0.0035636036191135645,0.0020970297046005726,-0.000733286957256496,-0.005660633323714137,180,102660,0.0017533606078316774,1522,3540,0.42994350282485877
Sigmoid,60,1770,6,-0.00481883529573679,0.0018423126311972737,-0.001488261332269758,-0.0066611479269340634,501,102660,0.004880187025131502,140,3540,0.03954802259887006
Sigmoid,60,1770,7,0.0034963085781782866,-0.004595532547682524,-0.0005496119847521186,0.00809184112586081,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,8,0.010338224470615387,-0.010966855101287365,-0.000314315315335989,0.021305079571902752,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,9,0.023071257397532463,-0.023845136165618896,-0.0003869393840432167,0.04691639356315136,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,10,0.03666210174560547,-0.03760641813278198,-0.00047215819358825684,0.07426851987838745,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,11,0.0467781201004982,-0.048154834657907486,-0.0006883572787046432,0.09493295475840569,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,12,0.05409630760550499,-0.0554540678858757,-0.0006788801401853561,0.10955037549138069,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,13,0.05970469489693642,-0.06205199286341667,-0.0011736489832401276,0.12175668776035309,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,14,0.0717896968126297,-0.07390379160642624,-0.0010570473968982697,0.14569348841905594,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,15,0.07847219705581665,-0.08179027587175369,-0.0016590394079685211,0.16026247292757034,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,16,0.07690755277872086,-0.0794273093342781,-0.0012598782777786255,0.15633486211299896,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,17,0.09668600559234619,-0.10074027627706528,-0.002027135342359543,0.19742628186941147,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,18,0.10559654235839844,-0.11045316606760025,-0.0024283118546009064,0.2160497084259987,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,19,0.1132289320230484,-0.11795496195554733,-0.002363014966249466,0.23118389397859573,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,20,0.12124699354171753,-0.12678277492523193,-0.002767890691757202,0.24802976846694946,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,21,0.12437031418085098,-0.13007140159606934,-0.0028505437076091766,0.2544417157769203,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,22,0.13137935101985931,-0.13748404383659363,-0.003052346408367157,0.26886339485645294,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,23,0.13726049661636353,-0.14352242648601532,-0.003130964934825897,0.28078292310237885,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,24,0.1444104164838791,-0.15117497742176056,-0.003382280468940735,0.29558539390563965,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,25,0.14915217459201813,-0.15706849098205566,-0.003958158195018768,0.3062206655740738,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,26,0.15414929389953613,-0.1622541844844818,-0.004052445292472839,0.31640347838401794,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,27,0.15719136595726013,-0.16576172411441803,-0.004285179078578949,0.32295309007167816,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,28,0.16147390007972717,-0.1703437864780426,-0.004434943199157715,0.3318176865577698,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,29,0.165147602558136,-0.1744222790002823,-0.004637338221073151,0.3395698815584183,0,102660,0.0,0,3540,0.0
Sigmoid,60,1770,30,0.16935473680496216,-0.1802367866039276,-0.005441024899482727,0.34959152340888977,0,102660,0.0,0,3540,0.0
Sigmoid,80,3160,5,-0.004621253814548254,0.002146270824596286,-0.001237491494975984,-0.00676752463914454,257,246480,0.0010426809477442388,3298,6320,0.5218354430379747
Sigmoid,80,3160,6,-0.004294476937502623,0.0020531443879008293,-0.0011206662748008966,-0.006347621325403452,1063,246480,0.004312723141837066,891,6320,0.14098101265822785
Sigmoid,80,3160,7,-0.0013021000195294619,-7.266646093739837e-07,-0.0006514133420694179,-0.0013013733549200879,7,246480,2.839987017202207e-05,4,6320,0.0006329113924050633
Sigmoid,80,3160,8,0.004311013501137495,-0.005009692162275314,-0.00034933933056890965,0.00932070566341281,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,9,0.014950512908399105,-0.01490771770477295,2.1397601813077927e-05,0.029858230613172054,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,10,0.025078987702727318,-0.026827538385987282,-0.000874275341629982,0.0519065260887146,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,11,0.03592699021100998,-0.03696122393012047,-0.0005171168595552444,0.07288821414113045,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,12,0.04325554147362709,-0.04476506635546684,-0.0007547624409198761,0.08802060782909393,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,13,0.04942641407251358,-0.05162618309259415,-0.0010998845100402832,0.10105259716510773,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,14,0.05372688174247742,-0.05596495047211647,-0.0011190343648195267,0.10969183221459389,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,15,0.06041795015335083,-0.0623750314116478,-0.0009785406291484833,0.12279298156499863,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,16,0.06943821907043457,-0.07138663530349731,-0.0009742081165313721,0.14082485437393188,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,17,0.07246083766222,-0.07603557407855988,-0.0017873682081699371,0.14849641174077988,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,18,0.0875336080789566,-0.09065437316894531,-0.0015603825449943542,0.17818798124790192,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,19,0.08367324620485306,-0.08727854490280151,-0.001802649348974228,0.17095179110765457,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,20,0.09931186586618423,-0.10326704382896423,-0.0019775889813899994,0.20257890969514847,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,21,0.09458339959383011,-0.09774570912122726,-0.0015811547636985779,0.19232910871505737,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,22,0.11251610517501831,-0.11826054006814957,-0.002872217446565628,0.23077664524316788,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,23,0.11657516658306122,-0.12217122316360474,-0.002798028290271759,0.23874638974666595,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,24,0.12061607092618942,-0.12528778612613678,-0.0023358575999736786,0.2459038570523262,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,25,0.12798936665058136,-0.1341879814863205,-0.003099307417869568,0.26217734813690186,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,26,0.1305864453315735,-0.1370193362236023,-0.0032164454460144043,0.2676057815551758,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,27,0.13342316448688507,-0.14029638469219208,-0.0034366101026535034,0.27371954917907715,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,28,0.14002063870429993,-0.1464538276195526,-0.0032165944576263428,0.28647446632385254,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,29,0.1441190093755722,-0.15349732339382172,-0.004689157009124756,0.2976163327693939,0,246480,0.0,0,6320,0.0
Sigmoid,80,3160,30,0.15019690990447998,-0.15950410068035126,-0.004653595387935638,0.30970101058483124,0,246480,0.0,0,6320,0.0
Sigmoid,100,4950,5,-0.005350164137780666,0.002266879891976714,-0.0015416421229019761,-0.0076170440297573805,470,485100,0.000968872397443826,6007,9900,0.6067676767676767
Sigmoid,100,4950,6,-0.004108233842998743,0.002131089335307479,-0.000988572253845632,-0.006239323178306222,1848,485100,0.0038095238095238095,2740,9900,0.2767676767676768
Sigmoid,100,4950,7,-0.0023040224332362413,0.0013120518997311592,-0.0004959852667525411,-0.0036160743329674006,74,485100,0.00015254586683158112,111,9900,0.011212121212121211
Sigmoid,100,4950,8,0.0008684874046593904,-5.631738531519659e-06,0.0004314278330639354,0.0008741191431909101,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,9,0.010870556347072124,-0.010972920805215836,-5.1182229071855545e-05,0.02184347715228796,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,10,0.01945493370294571,-0.019762052223086357,-0.00015355926007032394,0.039216985926032066,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,11,0.02867940627038479,-0.03007398173213005,-0.0006972877308726311,0.05875338800251484,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,12,0.03570063039660454,-0.03706111013889313,-0.0006802398711442947,0.07276174053549767,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,13,0.042347777634859085,-0.04363172873854637,-0.0006419755518436432,0.08597950637340546,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,14,0.04738995060324669,-0.049706220626831055,-0.001158135011792183,0.09709617123007774,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,15,0.05160249024629593,-0.05335792526602745,-0.0008777175098657608,0.10496041551232338,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,16,0.05605248361825943,-0.05882742255926132,-0.001387469470500946,0.11487990617752075,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,17,0.06231299042701721,-0.0651671513915062,-0.0014270804822444916,0.1274801418185234,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,18,0.06840802729129791,-0.07099763303995132,-0.001294802874326706,0.13940566033124924,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,19,0.07175847142934799,-0.07529272139072418,-0.001767124980688095,0.14705119282007217,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,20,0.07684747129678726,-0.07939676940441132,-0.001274649053812027,0.15624424070119858,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,21,0.08251282572746277,-0.08595209568738937,-0.0017196349799633026,0.16846492141485214,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,22,0.0853346586227417,-0.08954832702875137,-0.002106834203004837,0.17488298565149307,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,23,0.09050121903419495,-0.09495043754577637,-0.0022246092557907104,0.1854516565799713,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,24,0.10661659389734268,-0.11147473752498627,-0.0024290718138217926,0.21809133142232895,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,25,0.09898603707551956,-0.10318918526172638,-0.002101574093103409,0.20217522233724594,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,26,0.11957018822431564,-0.12489752471446991,-0.002663668245077133,0.24446771293878555,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,27,0.12349642813205719,-0.13058489561080933,-0.003544233739376068,0.2540813237428665,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,28,0.1295059472322464,-0.13662484288215637,-0.0035594478249549866,0.26613079011440277,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,29,0.1338346004486084,-0.1404031366109848,-0.003284268081188202,0.2742377370595932,0,485100,0.0,0,9900,0.0
Sigmoid,100,4950,30,0.13656513392925262,-0.1440751701593399,-0.00375501811504364,0.28064030408859253,0,485100,0.0,0,9900,0.0
Sigmoid,120,7140,5,-0.006038322113454342,0.0023082015104591846,-0.0018650603014975786,-0.008346523623913527,659,842520,0.0007821772776907373,9612,14280,0.673109243697479
Sigmoid,120,7140,6,-0.0046792179346084595,0.0021784722339361906,-0.0012503728503361344,-0.00685769016854465,3366,842520,0.003995157384987893,5125,14280,0.3588935574229692
Sigmoid,120,7140,7,-0.003120338311418891,0.0019507950637489557,-0.0005847716238349676,-0.005071133375167847,223,842520,0.0002646821440440583,337,14280,0.023599439775910364
Sigmoid,120,7140,8,-0.004624649882316589,0.001789061352610588,-0.0014177942648530006,-0.006413711234927177,28,842520,3.323363243602526e-05,4,14280,0.00028011204481792715
Sigmoid,120,7140,9,0.006765203084796667,-0.007220149040222168,-0.00022747297771275043,0.013985352125018835,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,10,0.015231047756969929,-0.015807228162884712,-0.00028809020295739174,0.03103827591985464,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,11,0.02279241383075714,-0.024089107289910316,-0.0006483467295765877,0.04688152112066746,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,12,0.03118722327053547,-0.0325729176402092,-0.0006928471848368645,0.06376014091074467,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,13,0.035873908549547195,-0.03728550300002098,-0.0007057972252368927,0.07315941154956818,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,14,0.041267093271017075,-0.04286423325538635,-0.000798569992184639,0.08413132652640343,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,15,0.04377729818224907,-0.046742234379053116,-0.0014824680984020233,0.09051953256130219,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,16,0.051034100353717804,-0.053037695586681366,-0.001001797616481781,0.10407179594039917,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,17,0.05579577013850212,-0.05827105790376663,-0.0012376438826322556,0.11406682804226875,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,18,0.060209009796381,-0.06162431836128235,-0.000707654282450676,0.12183332815766335,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,19,0.06449524313211441,-0.06799483299255371,-0.0017497949302196503,0.13249007612466812,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,20,0.06976006180047989,-0.07286503911018372,-0.0015524886548519135,0.1426251009106636,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,21,0.07453491538763046,-0.07779239118099213,-0.001628737896680832,0.1523273065686226,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,22,0.07736808806657791,-0.08185385912656784,-0.0022428855299949646,0.15922194719314575,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,23,0.08345314115285873,-0.08637192100286484,-0.0014593899250030518,0.16982506215572357,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,24,0.09278088808059692,-0.09716784954071045,-0.0021934807300567627,0.18994873762130737,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,25,0.1017209067940712,-0.10570400953292847,-0.0019915513694286346,0.20742491632699966,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,26,0.09253623336553574,-0.09749440103769302,-0.002479083836078644,0.19003063440322876,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,27,0.0989438146352768,-0.10369051247835159,-0.0023733489215373993,0.2026343271136284,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,28,0.11797595769166946,-0.12375608831644058,-0.002890065312385559,0.24173204600811005,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,29,0.12328678369522095,-0.12894019484519958,-0.002826705574989319,0.25222697854042053,0,842520,0.0,0,14280,0.0
Sigmoid,120,7140,30,0.1252683848142624,-0.13216045498847961,-0.003446035087108612,0.257428839802742,0,842520,0.0,0,14280,0.0
Sigmoid,140,9730,5,-0.006628348492085934,0.0017372259171679616,-0.002445561287458986,-0.008365574409253895,6134,1342740,0.004568270849159182,13260,19460,0.6813977389516958
Sigmoid,140,9730,6,-0.004804941825568676,0.002184245502576232,-0.001310348161496222,-0.006989187328144908,4697,1342740,0.003498071108330727,9467,19460,0.48648509763617676
Sigmoid,140,9730,7,-0.0036993324756622314,0.0016464507207274437,-0.0010264408774673939,-0.005345783196389675,678,1342740,0.0005049376647750123,483,19460,0.024820143884892086
Sigmoid,140,9730,8,-0.0028968057595193386,0.0031310650520026684,0.00011712964624166489,-0.006027870811522007,20,1342740,1.4894916365044611e-05,53,19460,0.002723535457348407
Sigmoid,140,9730,9,0.005124661605805159,-0.004966365173459053,7.914821617305279e-05,0.010091026779264212,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,10,0.011642517521977425,-0.012606127187609673,-0.00048180483281612396,0.024248644709587097,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,11,0.019435472786426544,-0.01982574164867401,-0.00019513443112373352,0.039261214435100555,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,12,0.0254046730697155,-0.0268841739743948,-0.0007397504523396492,0.0522888470441103,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,13,0.03213086724281311,-0.034334950149059296,-0.0011020414531230927,0.0664658173918724,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,14,0.03706824779510498,-0.038622111082077026,-0.000776931643486023,0.075690358877182,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,15,0.0409148670732975,-0.04248270019888878,-0.000783916562795639,0.08339756727218628,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,16,0.04400429129600525,-0.04695829004049301,-0.0014769993722438812,0.09096258133649826,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,17,0.05096215754747391,-0.05281543359160423,-0.0009266380220651627,0.10377759113907814,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,18,0.05440221354365349,-0.05697169527411461,-0.0012847408652305603,0.1113739088177681,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,19,0.058778490871191025,-0.060067515820264816,-0.0006445124745368958,0.11884600669145584,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,20,0.06349475681781769,-0.06666383892297745,-0.0015845410525798798,0.13015859574079514,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,21,0.06765878945589066,-0.07146838307380676,-0.0019047968089580536,0.13912717252969742,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,22,0.06985437870025635,-0.07335277646780014,-0.0017491988837718964,0.1432071551680565,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,23,0.07593777775764465,-0.07915925979614258,-0.0016107410192489624,0.15509703755378723,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,24,0.0784643366932869,-0.08215608447790146,-0.0018458738923072815,0.16062042117118835,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,25,0.08214382082223892,-0.08665437251329422,-0.002255275845527649,0.16879819333553314,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,26,0.08621904999017715,-0.09020165354013443,-0.0019913017749786377,0.17642070353031158,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,27,0.09276583045721054,-0.0973443016409874,-0.0022892355918884277,0.19011013209819794,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,28,0.09195991605520248,-0.09736809879541397,-0.0027040913701057434,0.18932801485061646,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,29,0.11211893707513809,-0.11734823882579803,-0.0026146508753299713,0.22946717590093613,0,1342740,0.0,0,19460,0.0
Sigmoid,140,9730,30,0.1175151914358139,-0.12445584684610367,-0.003470327705144882,0.24197103828191757,0,1342740,0.0,0,19460,0.0
Sigmoid,160,12720,5,-0.007075152359902859,0.0010051509598270059,-0.0030350007000379264,-0.008080303319729865,8954,2009760,0.004455258339304195,16812,25440,0.6608490566037736
Sigmoid,160,12720,6,-0.0049509028904139996,0.0021397557575255632,-0.0014055735664442182,-0.007090658647939563,6208,2009760,0.003088926040920309,14768,25440,0.580503144654088
Sigmoid,160,12720,7,-0.004342894069850445,0.0020276238210499287,-0.001157635124400258,-0.0063705178909003735,1094,2009760,0.0005443436032163045,932,25440,0.03663522012578616
Sigmoid,160,12720,8,-0.00452897185459733,0.0034238402731716633,-0.0005525657907128334,-0.007952812127768993,97,2009760,4.8264469389379826e-05,71,25440,0.002790880503144654
Sigmoid,160,12720,9,0.002874762983992696,-0.003977765329182148,-0.0005515011725947261,0.006852528313174844,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,10,0.00984201394021511,-0.010691970586776733,-0.0004249783232808113,0.020533984526991844,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,11,0.016247274354100227,-0.017421580851078033,-0.000587153248488903,0.03366885520517826,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,12,0.02241920493543148,-0.024198221042752266,-0.0008895080536603928,0.046617425978183746,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,13,0.029316747561097145,-0.03129658102989197,-0.0009899167343974113,0.06061332859098911,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,14,0.03356225788593292,-0.0352775901556015,-0.0008576661348342896,0.06883984804153442,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,15,0.03809899464249611,-0.039023853838443756,-0.00046242959797382355,0.07712284848093987,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,16,0.040789708495140076,-0.04117397218942642,-0.00019213184714317322,0.0819636806845665,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,17,0.045979518443346024,-0.048109784722328186,-0.0010651331394910812,0.09408930316567421,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,18,0.04950724542140961,-0.052459750324487686,-0.0014762524515390396,0.1019669957458973,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,19,0.055474117398262024,-0.058086276054382324,-0.0013060793280601501,0.11356039345264435,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,20,0.058852676302194595,-0.06131811812520027,-0.0012327209115028381,0.12017079442739487,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,21,0.061683978885412216,-0.06459356844425201,-0.001454794779419899,0.12627754732966423,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,22,0.06666140258312225,-0.06987949460744858,-0.0016090460121631622,0.13654089719057083,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,23,0.07131432741880417,-0.07414762675762177,-0.0014166496694087982,0.14546195417642593,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,24,0.07256762683391571,-0.07754872739315033,-0.0024905502796173096,0.15011635422706604,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,25,0.07845256477594376,-0.08242053538560867,-0.0019839853048324585,0.16087310016155243,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,26,0.08109446614980698,-0.0836431160569191,-0.0012743249535560608,0.16473758220672607,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,27,0.08374493569135666,-0.08767295628786087,-0.0019640102982521057,0.17141789197921753,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,28,0.08491658419370651,-0.08989576995372772,-0.002489592880010605,0.17481235414743423,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,29,0.10211651772260666,-0.10680703073740005,-0.002345256507396698,0.2089235484600067,0,2009760,0.0,0,25440,0.0
Sigmoid,160,12720,30,0.09233216941356659,-0.09794492274522781,-0.002806376665830612,0.1902770921587944,0,2009760,0.0,0,25440,0.0
Sigmoid,180,16110,5,-0.0075766886584460735,0.00036621835897676647,-0.0036052351497346535,-0.00794290701742284,12450,2867580,0.004341639989119746,20736,32220,0.6435754189944134
Sigmoid,180,16110,6,-0.005016696639358997,0.002091735601425171,-0.0014624805189669132,-0.007108432240784168,7520,2867580,0.002622420298649035,21145,32220,0.6562693978895097
Sigmoid,180,16110,7,-0.004448305815458298,0.0018397219246253371,-0.0013042919454164803,-0.006288027740083635,1685,2867580,0.0005876034844712266,1643,32220,0.050993171942892615
Sigmoid,180,16110,8,-0.004135611467063427,0.006776244845241308,0.0013203166890889406,-0.010911856312304735,41,2867580,1.4297770245293942e-05,1901,32220,0.05900062073246431
Sigmoid,180,16110,9,0.001167433219961822,-0.0012783720158040524,-5.546939792111516e-05,0.0024458052357658744,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,10,0.008341947570443153,-0.009161836467683315,-0.00040994444862008095,0.01750378403812647,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,11,0.0139881931245327,-0.014968839474022388,-0.0004903231747448444,0.028957032598555088,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,12,0.02072153426706791,-0.021654104813933372,-0.00046628527343273163,0.04237563908100128,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,13,0.026207441464066505,-0.02753462642431259,-0.0006635924801230431,0.0537420678883791,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,14,0.029884308576583862,-0.031077930703759193,-0.0005968110635876656,0.060962239280343056,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,15,0.03427904471755028,-0.035994671285152435,-0.0008578132838010788,0.07027371600270271,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,16,0.038468655198812485,-0.04008699581027031,-0.0008091703057289124,0.0785556510090828,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,17,0.042260631918907166,-0.04414601996541023,-0.0009426940232515335,0.0864066518843174,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,18,0.0456891767680645,-0.04880097135901451,-0.001555897295475006,0.09449014812707901,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,19,0.04808512702584267,-0.05207127705216408,-0.0019930750131607056,0.10015640407800674,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,20,0.053356364369392395,-0.05732307583093643,-0.0019833557307720184,0.11067944020032883,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,21,0.05800000578165054,-0.06062908098101616,-0.001314537599682808,0.1186290867626667,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,22,0.06251832842826843,-0.0651567280292511,-0.001319199800491333,0.12767505645751953,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,23,0.06565043330192566,-0.06908430904150009,-0.0017169378697872162,0.13473474234342575,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,24,0.06846876442432404,-0.07272692024707794,-0.002129077911376953,0.14119568467140198,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,25,0.07251142710447311,-0.07474449276924133,-0.0011165328323841095,0.14725591987371445,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,26,0.07612147182226181,-0.08002358675003052,-0.0019510574638843536,0.15614505857229233,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,27,0.07893781363964081,-0.083558589220047,-0.0023103877902030945,0.1624964028596878,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,28,0.08358631283044815,-0.08749844133853912,-0.0019560642540454865,0.17108475416898727,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,29,0.08496925979852676,-0.08971388638019562,-0.002372313290834427,0.17468314617872238,0,2867580,0.0,0,32220,0.0
Sigmoid,180,16110,30,0.08810026198625565,-0.09389746934175491,-0.002898603677749634,0.18199773132801056,0,2867580,0.0,0,32220,0.0
